age,WORKCLASS,fnlwgt,educational_num,MARITAL_STATUS,occupation,relationship,race,gender,capital_gain,capital_loss,hours_per_week,native_country,income_0
38,0,135416,10,1,8,1,0,0,0,0,40,0,0
25,0,267284,9,2,6,4,0,1,0,0,40,0,0
48,0,130812,9,0,4,0,0,0,0,0,40,0,0
42,1,183765,13,2,5,3,0,1,0,0,50,NULL,0
45,4,188823,14,0,5,2,0,1,0,0,50,0,1
22,0,200593,10,2,3,1,0,1,0,0,40,0,0
50,0,124094,9,0,1,2,0,1,0,0,40,17,0
21,0,50411,9,2,9,3,0,1,0,0,40,0,0
44,4,101689,10,1,8,5,0,0,0,0,40,0,0
60,1,73091,9,3,2,3,4,1,0,1876,50,0,0
21,NULL,107801,10,2,NULL,1,0,0,0,0,6,0,0
51,0,176969,9,0,7,2,0,1,0,0,48,0,0
30,0,342709,9,5,1,4,0,1,0,0,40,0,0
46,1,368561,12,1,1,3,0,1,0,0,40,0,0
43,0,26915,11,0,4,2,0,1,0,0,45,0,1
57,0,157974,9,2,2,3,4,1,0,0,48,0,0
48,0,109832,14,0,5,2,0,1,0,1902,40,0,1
39,2,116358,13,0,3,2,1,1,7688,0,40,NULL,1
68,1,195881,9,0,9,2,0,1,2414,0,40,0,0
33,0,183000,10,2,2,3,0,1,0,0,24,0,0
22,6,302347,9,2,6,1,0,1,4416,0,40,0,0
18,NULL,151463,7,2,NULL,4,0,1,0,0,7,0,0
28,0,217200,9,2,7,3,0,1,0,0,50,0,0
32,0,31740,14,0,5,2,1,1,0,0,40,7,0
56,0,35520,9,1,1,3,0,1,0,0,42,0,0
36,0,369843,9,0,2,2,0,1,0,0,50,0,0
34,0,199227,10,0,4,2,0,1,0,0,55,0,0
18,0,144711,9,2,3,3,0,0,0,1721,40,0,0
39,0,382802,6,4,7,3,4,1,0,1590,40,0,0
25,0,254781,13,2,4,3,0,0,0,0,40,0,0
27,1,70657,10,2,1,3,0,1,0,0,35,0,0
56,1,50791,14,1,3,3,0,1,0,1876,60,0,0
33,1,222162,9,0,1,2,0,1,0,0,40,0,0
49,2,94606,16,0,5,2,4,1,0,0,60,0,1
44,1,104196,9,0,4,2,0,1,0,0,84,0,0
30,1,455995,7,2,1,3,0,1,0,0,45,0,1
27,0,166210,9,1,1,3,0,1,0,0,50,0,0
25,0,198986,13,2,8,3,0,1,0,0,40,0,1
30,2,292465,13,2,4,3,0,1,0,0,40,0,0
38,0,99388,12,0,2,2,0,1,0,0,40,36,0
38,0,698363,9,0,1,2,0,1,0,0,40,0,0
46,0,154940,10,1,3,5,0,0,0,0,40,0,0
37,0,401998,9,4,7,5,0,0,0,0,20,0,0
62,0,162825,9,0,4,2,0,1,0,0,40,0,1
55,1,271795,9,0,2,2,0,1,0,0,40,0,0
47,1,134671,9,5,1,3,0,1,0,0,40,0,0
45,0,87583,9,0,5,0,0,0,0,0,14,0,0
50,0,248619,9,0,1,2,0,1,0,0,40,0,0
36,0,130200,9,1,7,5,0,1,0,0,40,0,0
45,0,178922,9,2,3,3,0,0,0,0,20,0,0
23,0,51985,9,2,10,3,0,1,0,0,38,0,0
37,0,125933,12,0,4,2,0,1,7688,0,50,0,1
38,5,104280,16,0,5,2,0,1,0,0,55,0,1
27,0,617860,10,2,6,1,4,1,0,0,40,0,0
29,0,122112,13,0,3,0,0,0,0,0,50,0,0
45,4,181758,14,2,5,3,0,0,0,0,40,0,0
41,2,223671,9,0,3,2,0,1,0,1887,55,0,1
38,1,140117,10,2,2,3,0,0,0,0,20,0,0
27,0,107458,13,2,5,3,0,1,0,0,40,0,0
51,3,215948,10,0,6,2,3,1,0,0,40,NULL,0
44,3,306440,9,1,1,3,0,1,0,0,40,0,0
33,3,615893,14,0,10,2,4,1,0,0,40,32,0
28,2,201186,9,0,3,2,4,1,99999,0,40,0,1
32,0,37210,13,0,4,2,0,1,0,0,45,0,1
43,0,196084,14,0,5,2,0,1,0,0,55,0,0
45,4,166181,9,1,2,1,4,0,0,0,40,0,0
52,3,291096,12,0,2,2,0,1,7298,0,40,0,1
24,0,232841,9,2,2,3,0,1,0,0,35,0,0
19,NULL,131982,10,2,NULL,1,0,1,0,0,40,0,0
47,0,408788,11,0,5,2,0,1,0,0,40,0,1
53,2,42924,16,1,4,3,0,1,14084,0,50,0,1
31,0,181091,13,0,3,2,0,1,0,0,40,0,1
30,0,200246,11,2,1,3,0,1,0,0,40,0,0
56,0,282023,9,0,8,2,0,1,0,0,40,0,0
49,3,128990,13,0,5,2,0,1,0,0,40,0,1
38,0,106838,9,0,10,2,0,1,0,0,40,0,0
19,0,144750,10,2,8,1,0,1,0,0,18,0,0
39,0,108140,11,0,1,2,0,1,0,0,40,0,0
38,0,103323,9,0,4,2,0,1,0,0,40,0,0
47,0,268022,9,0,10,2,0,1,0,0,55,0,1
58,0,197114,7,0,1,2,0,1,0,0,40,0,0
27,0,191628,9,2,10,3,4,1,2174,0,40,0,0
59,4,176118,14,1,5,3,0,1,0,0,40,0,1
24,0,42401,13,2,3,3,0,1,0,0,47,0,0
42,0,322385,11,0,7,2,0,1,2407,0,40,0,0
53,5,123011,14,0,4,2,0,1,0,0,60,0,1
35,0,210945,9,0,6,2,0,1,0,0,50,0,0
36,4,130620,9,0,8,0,1,0,0,0,40,11,1
26,0,248990,9,0,1,2,0,1,0,0,40,20,0
33,0,132705,5,3,8,3,0,1,0,0,48,0,0
29,0,94892,10,0,5,2,0,1,0,0,40,0,0
43,0,141858,7,0,6,2,0,1,0,0,40,0,0
35,0,81232,13,0,3,2,0,1,15024,0,50,0,1
48,0,114561,13,5,5,4,1,0,0,0,36,15,1
45,4,191776,14,1,5,3,0,0,0,0,40,0,0
43,0,128354,9,1,4,3,0,0,0,0,40,0,0
27,0,37088,5,2,2,1,0,1,0,0,30,0,0
21,0,414812,4,2,1,1,0,1,0,0,40,0,0
63,NULL,156799,9,4,NULL,3,0,0,0,0,4,0,0
39,0,33983,10,0,8,2,0,1,15024,0,40,0,1
52,1,194995,13,0,3,2,0,1,15024,0,55,0,1
41,2,73431,13,4,5,5,0,0,0,0,40,0,0
48,0,155664,9,0,1,2,0,1,7688,0,70,0,1
27,NULL,182386,7,1,NULL,5,0,0,0,0,35,0,0
53,5,281074,9,1,4,3,0,1,0,1092,40,0,0
33,4,248346,12,0,1,2,0,1,0,0,50,0,0
37,0,167482,6,2,1,1,0,1,0,0,35,0,0
18,NULL,171088,10,2,NULL,1,0,0,0,0,40,0,0
43,3,211763,16,3,5,5,4,0,0,0,24,0,1
20,0,122166,10,2,8,3,0,0,0,0,40,0,0
47,0,370119,15,0,5,2,0,1,0,0,50,0,1
36,1,138940,9,0,9,2,0,1,0,0,70,0,0
41,0,174575,9,0,10,2,0,1,0,1887,45,0,1
67,0,101132,4,0,1,2,0,1,1797,0,40,0,0
38,0,292307,13,5,1,3,4,1,0,0,40,24,0
47,1,248776,14,2,4,3,4,1,0,0,25,0,0
39,0,314007,11,0,0,2,0,1,0,0,40,0,0
34,1,213226,13,0,4,2,0,1,0,1485,35,NULL,0
36,0,76845,9,2,2,1,4,1,0,0,35,0,0
24,0,148320,10,0,8,2,4,1,0,0,40,0,0
50,1,54261,9,0,9,2,0,1,0,0,84,0,0
21,0,223352,9,2,2,3,0,0,1055,0,30,0,0
21,0,211013,5,2,2,1,0,0,0,0,50,20,0
40,0,209833,9,2,1,3,0,1,0,0,40,0,0
19,0,356272,10,2,8,3,0,0,0,0,25,0,0
38,0,143538,9,2,7,3,0,0,0,0,40,0,0
34,0,242960,11,0,1,2,0,1,0,0,50,0,0
44,4,263871,10,1,4,3,0,1,0,0,50,0,0
20,0,151105,12,2,3,1,0,0,0,0,25,0,0
44,0,207685,9,2,4,3,0,1,0,1564,55,2,1
49,4,46537,9,1,8,3,0,0,594,0,10,0,0
45,2,84324,12,0,5,2,0,1,0,0,50,0,1
24,0,224716,9,2,1,1,0,1,0,0,40,0,0
34,0,186269,9,1,8,1,0,1,0,0,40,0,0
58,1,143731,9,0,3,2,0,1,0,0,72,0,1
39,0,236391,9,0,1,2,0,1,0,0,45,0,0
22,0,54560,9,2,2,1,0,1,0,0,40,0,0
38,0,266325,13,0,5,0,0,0,0,0,32,0,1
32,3,42900,15,0,5,2,0,1,15024,0,50,0,1
45,5,183710,9,1,10,3,0,1,0,0,48,0,0
23,0,278254,9,0,7,2,4,1,0,0,45,0,0
35,0,119992,12,0,1,2,0,1,0,0,45,0,0
52,0,284329,10,0,1,2,0,1,0,0,45,0,1
55,0,368727,10,1,1,3,0,1,0,0,40,0,0
23,0,353696,9,2,9,1,0,1,0,0,40,0,0
22,0,31387,13,0,8,1,2,0,2885,0,25,0,0
27,0,110931,9,0,8,2,0,1,0,0,40,0,0
24,0,169532,12,2,8,1,0,0,0,0,15,0,0
21,0,285522,10,2,1,3,0,1,0,0,40,0,0
49,0,198774,13,1,3,4,0,0,0,0,35,0,0
32,0,123291,8,0,7,2,0,1,0,0,40,0,0
64,0,146110,10,4,2,5,0,0,0,0,24,0,0
37,1,29814,9,2,9,5,0,1,0,0,50,0,0
61,0,195595,4,5,7,3,0,1,0,0,40,31,0
44,0,92649,9,0,1,0,0,0,0,0,40,0,1
53,0,290688,9,0,1,2,0,1,0,0,52,0,1
43,0,427382,14,2,5,3,0,1,0,0,50,0,1
60,5,234854,16,0,5,2,0,1,0,1902,40,0,1
23,0,276568,10,2,3,1,0,0,0,0,40,0,0
25,0,250038,14,0,7,3,0,1,0,0,40,20,0
29,0,150861,9,2,8,3,0,0,0,0,40,0,0
51,0,87205,13,1,5,5,0,0,0,0,55,2,0
47,0,343579,2,5,9,3,0,1,0,0,12,20,0
20,0,94401,9,2,4,5,0,0,0,0,40,0,0
25,0,120238,7,0,10,2,0,1,5178,0,40,17,1
27,0,205440,6,0,7,2,0,1,0,0,40,0,0
23,0,198996,9,2,8,3,0,0,0,0,40,0,0
18,0,294253,9,2,2,1,0,0,0,0,27,0,0
23,0,256628,4,0,10,2,0,1,0,0,32,0,0
59,1,223131,9,1,4,3,0,1,0,0,60,0,0
46,0,207301,9,2,8,3,0,0,0,0,37,0,0
66,NULL,270460,4,1,NULL,3,0,1,0,0,40,0,0
46,4,125457,14,0,5,2,4,1,0,0,38,0,1
36,4,212856,7,2,2,5,0,0,0,0,23,0,0
44,0,197389,9,5,7,5,0,0,0,0,40,0,0
17,0,73338,7,2,3,1,0,1,0,0,20,0,0
27,0,68037,10,2,4,3,0,1,0,0,45,0,0
32,0,185027,10,0,3,2,0,1,0,0,40,0,1
53,0,107123,9,1,2,3,4,1,0,0,40,0,0
22,0,109482,10,2,5,1,0,1,0,0,98,0,0
30,0,174543,12,2,5,1,0,0,0,0,40,0,0
47,1,208407,13,0,5,2,0,1,0,2002,30,0,0
68,1,211584,10,0,3,2,0,1,0,0,40,0,1
39,0,108540,9,0,3,2,0,1,0,0,40,0,0
22,0,202416,13,2,8,1,0,0,0,0,40,0,0
62,NULL,160155,4,0,NULL,2,0,1,6418,0,40,0,1
20,0,176178,9,2,3,1,0,0,0,0,35,0,0
21,0,265148,9,2,6,4,0,1,0,0,38,18,0
34,0,220631,11,2,2,3,0,1,0,0,50,NULL,0
30,1,303692,9,0,4,2,0,1,0,0,75,0,0
25,0,135845,10,2,8,1,0,0,0,0,40,0,0
23,5,199915,9,2,2,1,0,0,0,0,21,0,0
40,5,150533,13,0,5,4,0,1,0,0,40,0,0
26,3,85482,9,2,8,3,1,1,0,0,40,0,0
57,1,24473,11,0,1,2,0,1,0,0,40,0,1
36,0,272944,11,0,4,2,0,1,0,0,60,0,1
43,NULL,82077,10,1,NULL,5,1,0,0,0,40,0,0
49,5,194895,13,1,5,3,0,1,0,0,40,0,0
58,0,314153,9,0,1,2,0,1,0,0,40,0,1
32,0,176253,10,1,4,3,4,1,0,0,40,0,0
59,0,113959,9,0,8,2,0,1,0,0,45,0,1
42,5,167581,13,2,8,4,0,0,0,0,40,0,0
37,0,79586,13,0,4,2,1,1,0,0,40,13,0
40,0,166662,15,0,5,2,0,1,15024,0,45,0,1
47,0,72896,9,0,10,2,0,1,0,0,40,0,0
56,0,345730,13,0,5,2,0,1,0,0,45,0,1
30,0,302473,9,2,8,1,0,0,0,0,40,0,0
42,0,42346,9,4,4,3,4,0,0,0,35,0,0
21,0,243921,9,2,2,1,0,1,0,0,40,0,0
21,0,131620,9,5,7,1,0,0,0,0,40,24,0
47,0,158924,9,0,0,0,0,0,0,0,40,0,0
22,1,32921,10,2,9,1,0,1,0,0,20,0,0
35,0,252897,12,2,8,3,0,0,14344,0,40,0,1
41,0,155657,7,2,6,4,4,0,0,0,40,0,0
43,3,155106,13,0,6,2,0,1,0,0,53,0,0
60,0,82775,10,0,3,2,0,1,0,0,55,0,0
73,0,26248,4,0,3,2,0,1,0,0,30,0,1
90,0,88991,13,0,4,0,0,0,0,0,40,2,1
62,3,125155,9,0,8,2,0,1,0,0,38,0,0
28,0,218039,9,0,1,2,0,1,0,0,40,0,0
45,0,53524,10,0,1,2,0,1,0,0,40,0,0
19,0,259352,9,2,3,3,0,1,0,0,45,0,0
30,0,296453,9,2,1,3,0,1,0,0,35,0,0
19,0,278915,8,2,6,1,4,0,0,0,52,0,0
23,0,565313,10,2,2,1,4,1,2202,0,80,0,0
22,3,274103,13,2,5,1,0,1,0,0,10,0,0
19,0,271118,9,2,8,1,0,0,0,0,28,0,0
45,3,207107,12,1,8,5,1,1,0,2080,40,15,0
26,4,138597,9,2,2,5,4,0,0,0,25,0,0
42,4,180985,6,0,6,2,0,1,99999,0,40,0,1
62,1,159939,9,0,9,2,0,1,0,0,35,0,0
61,0,110920,6,0,3,2,0,1,0,0,40,0,0
34,0,34862,13,1,3,3,2,1,0,1564,60,0,1
22,4,163205,9,2,2,1,0,0,0,0,53,0,0
56,0,110003,14,0,5,2,0,1,0,0,40,0,1
32,0,229051,10,0,5,2,0,1,0,0,40,0,0
24,NULL,144898,10,2,NULL,5,0,1,0,0,40,0,0
26,0,211596,9,1,1,3,0,1,0,0,40,0,0
32,0,48458,9,2,3,1,4,0,0,1669,45,0,0
58,0,201393,12,1,8,3,0,1,0,1876,40,0,0
25,1,136450,12,0,8,0,0,0,0,0,35,0,1
23,0,193586,10,2,8,1,0,0,0,0,25,0,0
23,0,91189,10,0,0,2,0,1,0,0,40,0,0
54,0,227832,10,0,8,2,0,1,0,0,40,0,0
28,0,271936,10,2,4,3,0,0,0,0,35,0,0
35,0,61343,13,0,3,2,0,1,0,0,40,0,1
30,0,157778,10,0,5,2,0,1,0,0,25,0,1
23,0,201680,8,0,1,2,0,1,0,0,40,0,0
42,0,228320,10,0,0,2,0,1,0,0,50,0,1
72,0,33404,6,4,8,3,0,0,0,0,20,0,0
21,0,103205,9,0,7,2,0,1,0,0,40,0,0
37,0,279029,13,2,1,3,0,1,0,0,40,0,0
54,0,213092,9,1,2,3,0,0,0,0,40,0,0
58,0,126104,14,1,8,3,0,0,0,1980,45,0,0
32,0,119124,13,2,5,1,0,1,0,0,40,0,0
65,0,31924,10,4,8,3,0,0,0,0,15,0,0
22,0,253799,13,0,7,2,0,1,0,0,45,NULL,0
52,0,266138,13,0,4,2,0,1,0,0,40,NULL,1
65,0,185001,6,4,3,3,0,0,0,0,20,0,0
33,1,34102,9,2,2,3,0,0,0,0,35,0,0
35,0,115214,9,2,7,5,0,1,6497,0,65,0,0
27,0,289484,10,2,8,1,0,0,0,0,40,0,0
34,5,287908,9,2,2,1,4,1,0,0,42,0,0
53,1,158284,9,0,3,2,0,1,0,0,70,0,0
23,0,60668,6,0,1,2,0,1,0,0,40,21,0
43,5,222978,16,3,5,5,0,0,0,0,40,0,1
58,0,244605,11,0,4,2,0,1,3908,0,40,0,0
38,0,150601,6,3,8,5,0,1,0,3770,40,0,0
26,0,199143,9,0,6,2,0,1,0,0,50,0,0
60,0,131681,13,0,4,2,0,1,0,0,50,0,1
28,0,346406,9,0,7,2,0,1,0,1672,50,0,0
33,3,391122,9,2,8,1,0,0,0,0,30,0,0
29,4,280344,10,0,10,2,0,1,0,0,40,0,0
54,5,188809,16,2,4,3,0,0,0,0,50,0,1
41,0,277488,4,0,9,2,0,1,0,0,36,0,0
63,1,181561,10,1,4,3,0,1,0,0,50,0,0
31,0,158545,9,0,8,0,0,0,0,0,27,0,0
23,0,313573,13,2,3,1,4,0,0,0,25,0,0
31,0,591711,10,5,10,3,4,1,0,0,40,NULL,0
41,0,268183,15,0,5,2,0,1,0,0,45,0,1
51,0,392286,9,0,10,2,0,1,0,0,40,0,1
59,0,233312,10,0,1,2,0,1,0,0,40,0,1
23,0,520231,10,2,5,3,0,0,0,0,45,0,0
24,1,186831,10,2,4,3,4,1,0,0,45,0,0
67,1,141085,9,1,5,3,0,0,0,0,20,0,0
65,NULL,198019,9,4,NULL,3,0,0,0,0,35,0,0
47,4,198660,13,0,5,2,0,1,0,0,40,0,1
21,0,409230,9,2,1,3,0,1,0,0,40,31,0
38,0,376025,4,0,9,2,0,1,0,0,40,0,0
55,0,80167,13,1,5,5,0,0,0,0,40,0,0
39,0,99357,14,1,5,1,0,0,1506,0,40,0,0
24,0,82847,9,3,2,5,0,0,0,0,50,21,1
24,0,22201,9,0,12,2,1,1,0,0,40,34,0
38,0,275223,10,0,3,2,0,1,7298,0,40,0,1
19,0,117595,9,2,2,1,0,1,0,0,24,0,0
32,0,207668,9,0,1,2,0,1,0,0,50,0,0
63,1,179981,10,0,4,2,0,1,0,0,60,0,1
18,0,192583,10,2,3,3,0,0,0,0,30,0,0
36,0,66304,10,0,10,2,0,1,0,0,45,0,0
41,0,200671,13,1,10,1,4,1,6497,0,40,0,0
57,0,32365,10,2,12,3,0,1,0,0,40,0,0
48,0,28497,9,0,1,2,0,1,0,0,40,0,0
44,0,222978,9,1,3,3,0,0,0,1504,40,0,0
25,0,160261,10,2,4,1,1,1,0,0,40,11,0
48,0,120724,8,0,4,2,0,1,0,0,50,0,0
20,0,91733,10,2,3,1,0,0,0,0,8,0,0
74,1,146929,9,0,3,2,0,1,0,0,55,0,0
44,0,205706,9,2,4,3,0,0,0,0,40,0,0
26,0,181666,10,0,7,0,0,0,0,0,40,0,0
54,4,279452,9,0,9,2,0,1,0,0,40,0,0
39,0,207568,9,0,6,2,0,1,0,0,48,0,1
38,0,22494,10,1,8,3,0,0,7443,0,40,0,0
18,0,210026,6,2,2,4,0,0,0,0,40,0,0
32,4,190889,14,2,5,3,3,0,0,0,40,NULL,0
24,0,109869,10,2,2,1,0,1,0,0,40,0,0
19,1,285263,5,2,5,3,0,1,0,0,35,20,0
28,0,192588,9,0,7,2,0,1,0,0,40,0,0
28,0,232945,9,3,6,3,3,1,0,0,30,0,0
49,4,31339,9,0,1,2,0,1,0,0,40,0,0
50,0,305147,13,0,1,2,0,1,0,0,40,0,0
63,0,188914,9,4,7,4,4,0,0,0,40,28,0
58,1,141165,9,0,9,2,0,1,0,0,50,0,0
68,2,136218,9,4,2,5,0,0,0,0,15,0,0
41,3,371382,10,0,4,2,4,1,0,0,40,0,1
21,NULL,199177,9,2,NULL,3,0,0,0,0,40,0,0
27,0,221366,10,0,5,2,0,1,3103,0,50,0,1
24,0,403671,13,2,5,3,0,1,0,0,40,0,0
50,0,193871,13,1,4,5,0,0,0,0,40,0,0
47,0,306183,10,1,2,1,0,0,0,0,44,0,0
64,NULL,159938,9,1,NULL,3,0,1,8614,0,40,0,1
54,0,124194,9,4,2,5,0,0,0,0,40,0,0
28,0,69847,13,2,8,1,1,0,0,0,30,0,0
26,5,169323,14,2,5,3,0,0,0,0,40,0,0
35,5,172327,13,3,4,3,0,1,0,0,42,0,0
48,0,118889,9,0,3,2,0,1,2885,0,15,0,0
50,0,166220,12,0,3,0,0,0,3942,0,40,0,0
39,0,186420,9,1,8,3,0,0,0,0,40,0,0
46,0,192779,13,2,3,3,0,1,0,0,45,0,1
41,0,105616,10,4,8,5,4,0,0,0,48,0,0
24,0,141113,4,0,3,2,0,1,2580,0,40,0,0
57,0,160275,9,1,1,3,0,1,0,0,40,0,0
32,0,164507,9,2,6,3,0,1,0,0,40,29,0
41,0,207578,12,0,4,2,4,1,0,0,50,7,1
55,0,314592,9,0,1,2,0,1,0,0,40,0,1
41,NULL,254630,11,1,NULL,3,0,1,0,0,80,0,0
69,0,159522,4,1,7,5,4,0,2964,0,40,0,0
22,0,112130,9,2,2,3,4,0,0,0,40,0,0
45,0,192835,9,0,2,2,0,1,3942,0,40,0,0
33,0,206280,9,2,8,3,4,1,0,0,40,0,0
57,0,308861,10,3,3,3,0,0,0,0,40,0,0
38,1,93206,13,0,4,2,1,1,0,1902,65,0,1
40,0,206066,9,0,1,2,0,1,0,0,50,0,0
48,1,309895,10,1,6,1,0,0,0,0,40,0,0
38,4,216129,10,5,4,5,4,0,0,0,35,0,0
26,5,287420,13,2,5,3,0,0,0,0,60,0,0
24,0,163595,9,2,7,1,0,1,0,0,40,0,0
35,0,170092,9,5,2,5,4,0,0,0,20,0,0
37,0,287031,10,0,1,2,0,1,5178,0,75,0,1
42,0,59474,9,1,7,3,0,1,0,0,40,0,0
37,0,99151,9,0,8,0,0,0,0,0,40,0,1
37,0,206888,9,2,4,3,0,0,0,0,50,0,0
28,0,177119,14,2,4,3,0,0,0,0,80,NULL,0
22,0,173736,9,0,1,2,0,1,0,0,40,0,0
24,0,182163,7,2,8,3,0,0,0,0,40,5,0
45,4,311080,10,0,8,2,0,1,0,0,40,0,1
29,1,389857,9,2,1,3,0,1,0,0,50,0,1
23,0,297152,10,2,8,1,4,0,0,0,25,0,0
24,3,130534,13,2,4,3,0,1,0,0,40,0,0
25,0,137301,12,2,5,1,0,0,0,0,40,0,0
58,0,316235,9,1,3,4,0,0,0,0,32,0,0
28,2,32922,11,2,3,3,0,1,0,0,60,0,0
58,0,118303,9,4,3,3,0,0,0,0,35,0,1
18,0,188241,7,2,2,1,0,1,0,0,16,0,0
59,0,236731,4,0,12,2,0,1,0,0,40,3,0
39,0,209397,9,1,8,5,0,0,0,0,40,0,0
53,2,290640,10,0,3,2,0,1,0,0,50,0,1
54,0,221915,15,2,5,4,0,0,0,0,65,0,0
51,0,175246,9,0,10,2,0,1,0,0,50,0,1
59,0,159724,14,0,3,2,0,1,7298,0,55,0,1
42,5,160369,9,2,12,3,0,1,0,0,40,0,1
36,0,461337,10,0,8,0,0,0,0,0,40,0,0
37,0,187311,10,2,8,3,0,0,0,0,60,0,0
32,0,29312,10,2,6,1,0,1,0,0,40,0,0
38,1,197365,9,0,0,2,0,1,0,0,50,0,0
19,0,301747,9,3,8,1,0,0,0,0,30,0,0
55,4,135439,13,4,5,3,0,0,0,0,48,0,0
30,0,340917,9,2,1,3,0,1,0,0,40,0,0
27,0,155057,10,0,5,2,0,1,0,0,50,0,1
65,NULL,200749,9,0,NULL,2,0,1,0,0,25,0,0
44,0,323627,13,2,4,3,0,0,0,0,5,0,0
23,NULL,154921,3,2,NULL,3,0,1,0,0,50,0,0
32,0,131425,13,0,7,2,0,1,0,0,50,0,0
60,0,184242,9,5,2,5,0,0,0,0,20,0,0
28,0,149769,9,2,7,3,1,1,0,0,40,1,0
44,0,124924,9,0,4,2,0,1,0,0,40,20,0
29,0,253003,9,2,6,3,0,1,0,0,16,0,0
57,5,250976,9,0,1,2,0,1,0,0,40,0,0
41,0,104196,10,1,10,3,0,1,0,0,60,0,0
34,1,250182,7,0,10,2,0,1,0,0,60,0,0
44,0,188331,10,1,4,5,0,0,0,0,42,0,0
44,0,187322,13,1,10,3,0,1,0,0,40,0,0
57,0,130714,2,0,6,2,0,1,0,0,22,0,0
37,0,40955,13,2,5,3,0,1,0,0,30,0,0
35,0,107125,13,0,5,2,0,1,0,0,16,0,1
51,0,145714,14,0,4,2,0,1,99999,0,50,NULL,1
27,0,133937,10,2,4,3,0,1,0,0,45,0,0
41,5,293485,10,0,8,0,0,0,3103,0,40,0,1
28,NULL,203260,13,2,NULL,3,0,1,0,0,8,0,0
37,1,143368,16,0,5,2,0,1,0,0,60,0,0
18,0,51789,10,2,2,1,0,1,0,0,8,0,0
24,5,211049,4,2,0,5,0,0,0,0,20,0,0
53,0,81794,8,0,8,0,0,0,0,0,40,0,0
40,0,139193,9,1,7,3,0,1,0,1980,48,0,0
54,0,150999,10,1,7,3,0,1,0,0,60,0,0
22,0,332657,10,2,5,3,0,0,0,0,40,0,0
44,0,240043,6,5,8,5,4,0,0,0,30,0,0
43,0,186188,10,1,4,5,0,0,0,0,45,13,0
58,5,223400,13,0,5,0,0,0,0,0,20,0,1
59,4,102442,13,0,5,0,0,0,0,0,45,0,1
31,0,236599,13,0,4,2,0,1,0,0,45,0,1
35,0,283237,9,2,7,1,0,1,0,0,40,0,0
17,0,150106,6,2,3,1,0,0,0,0,20,0,0
45,0,102076,10,1,5,5,0,0,0,0,32,0,0
40,0,374764,10,1,6,3,0,1,0,0,40,0,0
35,0,32528,9,0,6,2,0,1,0,0,45,0,0
25,3,50053,13,2,0,3,0,1,0,0,45,0,0
58,0,212864,9,1,6,3,0,1,0,0,40,0,0
39,0,30673,10,1,6,3,0,1,0,0,50,0,1
69,NULL,248248,2,0,NULL,2,1,1,0,0,34,15,0
23,0,419554,9,0,4,2,0,1,0,0,54,0,0
32,5,177216,13,2,5,3,0,0,0,0,40,0,0
48,0,118158,12,0,10,2,0,1,0,0,44,0,0
41,0,116391,13,0,6,2,0,1,0,0,40,5,0
74,0,194312,5,4,1,3,0,1,0,0,10,NULL,0
43,0,111895,13,0,5,2,0,1,0,0,50,0,1
18,0,193290,10,2,2,1,0,1,0,1721,20,0,0
24,3,287988,13,2,13,3,0,1,0,0,40,0,0
58,0,147653,10,0,8,0,0,0,0,0,32,0,0
54,0,117674,14,0,5,2,0,1,0,0,40,0,1
60,0,187458,4,0,1,2,0,1,0,0,40,0,0
28,0,410351,10,0,9,2,0,1,0,0,40,0,0
41,0,207578,9,0,10,2,0,1,0,0,40,0,1
62,NULL,55621,10,0,NULL,2,4,1,0,0,35,0,1
27,5,271243,10,1,8,5,4,1,0,0,40,18,0
30,0,188798,10,1,2,1,0,0,0,0,20,0,0
63,4,168656,13,1,1,3,4,1,0,0,35,6,0
33,0,460408,9,2,3,3,0,1,3325,0,50,0,0
34,0,241885,9,0,10,2,0,1,0,0,45,0,0
20,NULL,133061,5,2,NULL,1,0,1,0,0,40,0,0
51,0,194097,9,0,12,2,0,1,0,0,40,0,0
21,0,219137,6,2,2,1,4,1,0,0,25,0,0
50,0,31621,9,0,1,2,0,1,0,0,40,0,1
43,0,207685,9,0,7,2,0,1,0,0,40,0,0
27,0,57052,9,0,1,2,0,1,2885,0,40,0,0
19,0,109854,9,2,8,1,0,0,0,0,40,0,0
20,NULL,369678,9,2,NULL,3,3,1,0,0,43,0,0
17,0,53611,8,2,2,1,0,0,0,0,6,0,0
47,0,344916,12,1,10,3,4,1,0,0,40,0,0
25,4,198813,13,2,8,4,4,0,0,0,40,0,0
71,0,180733,14,2,2,3,0,0,0,0,20,0,0
21,0,188073,9,2,7,1,4,0,0,0,40,0,0
69,NULL,159077,7,0,NULL,2,0,1,0,0,48,0,0
48,0,174829,12,0,7,2,0,1,0,0,40,0,0
57,0,142791,4,4,3,4,0,0,0,1602,3,0,0
58,1,43221,10,0,9,2,0,1,0,2415,40,0,1
34,0,188736,9,0,7,4,3,0,0,0,20,29,0
33,4,222654,10,0,6,2,0,1,0,0,66,NULL,0
56,0,251836,3,0,2,2,0,1,0,0,40,NULL,0
40,3,112388,14,2,5,3,0,1,0,0,40,0,0
28,0,209641,9,2,2,3,0,1,0,0,32,0,0
42,0,313945,14,0,3,2,0,1,0,0,40,26,0
19,NULL,134974,10,2,NULL,1,0,0,0,0,20,0,0
41,0,152742,11,1,0,3,0,0,3325,0,40,0,0
